PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid
41242030,title,Chemical,Oxygen,Oxygen,D010100,ncbi_mesh,True
41242030,title,Gene,Thrombomodulin,THBD,7056,ncbi_gene,True
41242030,abstract,Disease,obstetric syndromes,Labor Pain,D048949,ncbi_mesh,True
41242030,abstract,Disease,preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
41242030,abstract,Disease,PE,Pre-Eclampsia,D011225,ncbi_mesh,True
41242030,abstract,Disease,fetal growth restriction,Fetal Growth Retardation,D005317,ncbi_mesh,True
41242030,abstract,Disease,FGR,Fetal Growth Retardation,D005317,ncbi_mesh,True
41242030,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
41242030,abstract,Chemical,oxygen,Oxygen,D010100,ncbi_mesh,True
41242030,abstract,Gene,thrombomodulin,THBD,7056,ncbi_gene,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,CellLine,Swan 71,D855,D855,cvcl,True
41242030,abstract,Chemical,O2,Oxygen,D010100,ncbi_mesh,True
41242030,abstract,Disease,hypoxic,Hypoxia Brain,D002534,ncbi_mesh,True
41242030,abstract,Chemical,O2,Oxygen,D010100,ncbi_mesh,True
41242030,abstract,Disease,Hypoxia,Hypoxia,D000860,ncbi_mesh,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
41242030,abstract,Chemical,cobalt chloride,cobaltous chloride,C018021,ncbi_mesh,True
41242030,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
41242030,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
41242030,abstract,Chemical,zinc chloride,zinc chloride,C016837,ncbi_mesh,True
41242030,abstract,Chemical,ZnCl2,zinc chloride,C016837,ncbi_mesh,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Gene,KLF4,KLF4,9314,ncbi_gene,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Chemical,O2,Oxygen,D010100,ncbi_mesh,True
41242030,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Gene,KLF4,KLF4,9314,ncbi_gene,True
41242030,abstract,Chemical,ZnCl2,zinc chloride,C016837,ncbi_mesh,True
41242030,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
41242030,abstract,Species,human,9606,9606,ncbi_taxonomy,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Gene,KLF4,KLF4,9314,ncbi_gene,True
41242030,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
41242030,abstract,Gene,THBD,THBD,7056,ncbi_gene,True
41242030,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
41242030,abstract,Gene,KLF4,KLF4,9314,ncbi_gene,True
41242030,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
41242030,abstract,Disease,PE,Pre-Eclampsia,D011225,ncbi_mesh,True
41242030,abstract,Disease,intrauterine growth restriction,Fetal Growth Retardation,D005317,ncbi_mesh,True
41242030,abstract,Disease,IUGR,Fetal Growth Retardation,D005317,ncbi_mesh,True
41423699,title,Disease,amyotrophic lateral sclerosis,Amyotrophic Lateral Sclerosis,D000690,ncbi_mesh,True
41457365,title,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,title,Chemical,Calcium,Calcium,D002118,ncbi_mesh,True
41457365,title,Disease,Clear Cell Renal Carcinoma,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Disease,Clear cell renal cell carcinoma,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Disease,kidney cancer,Kidney Neoplasms,D007680,ncbi_mesh,True
41457365,abstract,Chemical,Calcium,Calcium,D002118,ncbi_mesh,True
41457365,abstract,Disease,cancer,Neoplasms,D009369,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Gene,Transient Receptor Potential Vanilloid 4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Disease,tumorigenesis,Carcinogenesis,D063646,ncbi_mesh,True
41457365,abstract,Disease,cancer,Neoplasms,D009369,ncbi_mesh,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Chemical,Hoechst,,,,False
41457365,abstract,Disease,carcinoma,Neoplasms,D009369,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Gene,aquaporin-1,AQP1,358,ncbi_gene,True
41457365,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
41457365,abstract,Disease,tumor,Neoplasms,D009369,ncbi_mesh,True
41457365,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True
41457365,abstract,Disease,ccRCC,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41457365,abstract,Disease,renal cancer,Kidney Neoplasms,D007680,ncbi_mesh,True
41489386,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
41489386,abstract,Disease,death,Death,D003643,ncbi_mesh,True
41489386,abstract,Disease,STEC encephalopathy,Escherichia coli Infections,D004927,ncbi_mesh,True
41489386,abstract,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41489386,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41489386,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41489386,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
41489386,abstract,Disease,STEC encephalopathy,Escherichia coli Infections,D004927,ncbi_mesh,True
41489386,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41489386,abstract,Species,E. coli,562,562,ncbi_taxonomy,True
41489386,abstract,Disease,Brain inflammation,Encephalitis,D004660,ncbi_mesh,True
41489386,abstract,Disease,encephalopathies,Brain Diseases,D001927,ncbi_mesh,True
41489386,abstract,Disease,neuronal damage,Nerve Degeneration,D009410,ncbi_mesh,True
41489386,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41489386,abstract,Disease,encephalopathy,Brain Diseases,D001927,ncbi_mesh,True
41489386,abstract,Disease,encephalopathy,Brain Diseases,D001927,ncbi_mesh,True
41571758,title,Disease,behavioral impairments,Mental Disorders,D001523,ncbi_mesh,True
41571758,title,Disease,neurodegeneration,Neurodegenerative Diseases,D019636,ncbi_mesh,True
41571758,title,Species,C. elegans,328850,328850,ncbi_taxonomy,True
41571758,abstract,Disease,proteinopathies,Proteostasis Deficiencies,D057165,ncbi_mesh,True
41571758,abstract,Disease,amyotrophic lateral sclerosis,Amyotrophic Lateral Sclerosis,D000690,ncbi_mesh,True
41571758,abstract,Disease,ALS,Amyotrophic Lateral Sclerosis,D000690,ncbi_mesh,True
41571758,abstract,Disease,frontotemporal dementia,Frontotemporal Dementia,D057180,ncbi_mesh,True
41571758,abstract,Disease,FTD,Frontotemporal Dementia,D057180,ncbi_mesh,True
41571758,abstract,Disease,neuronal dysfunction,Neurologic Manifestations,D009461,ncbi_mesh,True
41571758,abstract,Disease,degeneration,Nerve Degeneration,D009410,ncbi_mesh,True
41571758,abstract,Species,Caenorhabditis elegans,6239,6239,ncbi_taxonomy,True
41571758,abstract,Species,human,9606,9606,ncbi_taxonomy,True
41571758,abstract,Species,C. elegans,328850,328850,ncbi_taxonomy,True
41571758,abstract,Chemical,serotonin,Serotonin,D012701,ncbi_mesh,True
41571758,abstract,Disease,behavioral impairments,Mental Disorders,D001523,ncbi_mesh,True
41571758,abstract,Disease,neuronal dysfunction,Neurologic Manifestations,D009461,ncbi_mesh,True
41571758,abstract,Disease,neurodegeneration,Neurodegenerative Diseases,D019636,ncbi_mesh,True
41571758,abstract,Chemical,serotonin,Serotonin,D012701,ncbi_mesh,True
41571758,abstract,Chemical,fluoxetine,Fluoxetine,D005473,ncbi_mesh,True
41571758,abstract,Disease,neuronal dysfunction,Neurologic Manifestations,D009461,ncbi_mesh,True
41571758,abstract,Disease,behavioral deficits,Attention Deficit and Disruptive Behavior Disorders,D019958,ncbi_mesh,True
41571758,abstract,Disease,behavioral impairments,Mental Disorders,D001523,ncbi_mesh,True
41571758,abstract,Species,C. elegans,328850,328850,ncbi_taxonomy,True
41571758,abstract,Disease,neuronal dysfunction,Neurologic Manifestations,D009461,ncbi_mesh,True
41571758,abstract,Disease,ALS,Amyotrophic Lateral Sclerosis,D000690,ncbi_mesh,True
41571758,abstract,Disease,FTD,Frontotemporal Dementia,D057180,ncbi_mesh,True
41605341,title,Disease,neuropathic pain,Neuralgia,D009437,ncbi_mesh,True
41605341,title,Species,mouse,10090,10090,ncbi_taxonomy,True
41605341,abstract,Disease,Chronic pain,Chronic Pain,D059350,ncbi_mesh,True
41605341,abstract,Disease,spared nerve injury,Mandibular Nerve Injuries,D000080902,ncbi_mesh,True
41605341,abstract,Disease,SNI,Mandibular Nerve Injuries,D000080902,ncbi_mesh,True
41605341,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
41605341,abstract,Disease,neuropathic pain,Neuralgia,D009437,ncbi_mesh,True
41605341,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
41605341,abstract,Disease,binge-eating,Bulimia,D002032,ncbi_mesh,True
41605341,abstract,Chemical,fat,Fats,D005223,ncbi_mesh,True
41605341,abstract,Chemical,sucrose,Sucrose,D013395,ncbi_mesh,True
41605341,abstract,Disease,SNI,Mandibular Nerve Injuries,D000080902,ncbi_mesh,True
41605341,abstract,Disease,mechanical hypersensitivity,Drug Hypersensitivity,D004342,ncbi_mesh,True
41605341,abstract,Disease,SNI,Mandibular Nerve Injuries,D000080902,ncbi_mesh,True
41605341,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
41605341,abstract,Chemical,sucrose,Sucrose,D013395,ncbi_mesh,True
41605341,abstract,Disease,anhedonia,Anhedonia,D059445,ncbi_mesh,True
41605341,abstract,Disease,SNI,Mandibular Nerve Injuries,D000080902,ncbi_mesh,True
41605341,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
41605341,abstract,Disease,pain,Pain,D010146,ncbi_mesh,True
41605341,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True
41605341,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True
41605341,abstract,Disease,SNI,Mandibular Nerve Injuries,D000080902,ncbi_mesh,True
41605341,abstract,Disease,pain,Pain,D010146,ncbi_mesh,True
41605341,abstract,Disease,neuropathic pain,Neuralgia,D009437,ncbi_mesh,True
41605341,abstract,Disease,chronic pain,Chronic Pain,D059350,ncbi_mesh,True
41605341,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
41605341,abstract,Disease,neuropathic pain,Neuralgia,D009437,ncbi_mesh,True
41605341,abstract,Disease,binge-eating,Bulimia,D002032,ncbi_mesh,True
41605341,abstract,Disease,pain,Pain,D010146,ncbi_mesh,True
41605341,abstract,Disease,eating disorders,Feeding and Eating Disorders,D001068,ncbi_mesh,True
41605341,abstract,Disease,chronic pain,Chronic Pain,D059350,ncbi_mesh,True
41605341,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
41743514,title,Species,rats,10116,10116,ncbi_taxonomy,True
41743514,abstract,Disease,impulsivity,Disruptive Impulse Control and Conduct Disorders,D007174,ncbi_mesh,True
41743514,abstract,Disease,hyperactivity,Hyperkinesis,D006948,ncbi_mesh,True
41743514,abstract,Disease,cognitive impairments,Cognition Disorders,D003072,ncbi_mesh,True
41743514,abstract,Disease,impulsivity,Disruptive Impulse Control and Conduct Disorders,D007174,ncbi_mesh,True
41743514,abstract,Disease,impulsive,Disruptive Impulse Control and Conduct Disorders,D007174,ncbi_mesh,True
41743514,abstract,Disease,impulsivity,Disruptive Impulse Control and Conduct Disorders,D007174,ncbi_mesh,True
41743514,abstract,Disease,psychiatric disorders,Mental Disorders,D001523,ncbi_mesh,True
41800087,title,Chemical,Eliglustat,eliglustat,C522917,ncbi_mesh,True
41800087,title,Disease,acute kidney injury,Acute Kidney Injury,D058186,ncbi_mesh,True
41800087,title,Species,rat,10116,10116,ncbi_taxonomy,True
41800087,title,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41800087,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
41800087,abstract,Disease,diarrheal,Dysentery,D004403,ncbi_mesh,True
41800087,abstract,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41800087,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41800087,abstract,Disease,acute kidney injury,Acute Kidney Injury,D058186,ncbi_mesh,True
41800087,abstract,Chemical,glycolipid,Glycolipids,D006017,ncbi_mesh,True
41800087,abstract,Chemical,globotriaosylceramide,globotriaosylceramide,C018549,ncbi_mesh,True
41800087,abstract,Species,humans,9606,9606,ncbi_taxonomy,True
41800087,abstract,Disease,glomerulopathy,Kidney Diseases,D007674,ncbi_mesh,True
41800087,abstract,Disease,tubulopathy,SeSAME syndrome,C557674,ncbi_mesh,True
41800087,abstract,Disease,acute kidney injury,Acute Kidney Injury,D058186,ncbi_mesh,True
41800087,abstract,Chemical,eliglustat,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Gene,glucosylceramide synthase,Ugcg,83626,ncbi_gene,True
41800087,abstract,Chemical,glycosphingolipid,Glycosphingolipids,D006028,ncbi_mesh,True
41800087,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41800087,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Species,Rat,10116,10116,ncbi_taxonomy,True
41800087,abstract,Gene,aquaporin 1,Aqp1,25240,ncbi_gene,True
41800087,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True
41800087,abstract,Gene,neutrophil gelatinase-associated lipocalin,Lcn2,170496,ncbi_gene,True
41800087,abstract,Gene,NGAL,Lcn2,170496,ncbi_gene,True
41800087,abstract,Species,Rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Disease,kidney injury,Kidney Diseases,D007674,ncbi_mesh,True
41800087,abstract,Disease,tubular necrosis,Kidney Tubular Necrosis Acute,D007683,ncbi_mesh,True
41800087,abstract,Disease,renal injury,Kidney Diseases,D007674,ncbi_mesh,True
41800087,abstract,Disease,tubular damage,Adenocarcinoma,D000230,ncbi_mesh,True
41800087,abstract,Gene,AQP1,Aqp1,25240,ncbi_gene,True
41800087,abstract,Gene,NGAL,Lcn2,170496,ncbi_gene,True
41800087,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Disease,renal injury,Kidney Diseases,D007674,ncbi_mesh,True
41800087,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Chemical,EG,eliglustat,C522917,ncbi_mesh,True
41800087,abstract,Disease,acute kidney injury,Acute Kidney Injury,D058186,ncbi_mesh,True
41800087,abstract,Disease,diarrhea,Diarrhea,D003967,ncbi_mesh,True
41800087,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
41800087,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
41817828,title,Chemical,Dopaminergic,Dopamine,D004298,ncbi_mesh,True
41817828,title,Gene,Somatostatin,Sst,20604,ncbi_gene,True
41817828,title,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,title,Disease,Dyskinesia,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
41817828,abstract,Gene,Somatostatin,Sst,20604,ncbi_gene,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Disease,parkinsonian,Parkinson Disease,D010300,ncbi_mesh,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Disease,dyskinesia,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
41817828,abstract,Disease,LID,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
41817828,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
41817828,abstract,Chemical,dopaminergic,Dopamine,D004298,ncbi_mesh,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Disease,LID,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True
41817828,abstract,Disease,dyskinetic,Cerebral Palsy,D002547,ncbi_mesh,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
41817828,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Gene,Drd1,Drd1,13488,ncbi_gene,True
41817828,abstract,Gene,Drd5,Drd5,13492,ncbi_gene,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Chemical,SKF81297,SK&F 81297,C067113,ncbi_mesh,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Disease,parkinsonian,Parkinson Disease,D010300,ncbi_mesh,True
41817828,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Disease,LID,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
41817828,abstract,Disease,parkinsonian symptoms,Parkinson Disease Secondary,D010302,ncbi_mesh,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
41817828,abstract,Disease,dyskinetic,Cerebral Palsy,D002547,ncbi_mesh,True
41817828,abstract,Chemical,dopaminergic,Dopamine,D004298,ncbi_mesh,True
41817828,abstract,Disease,dyskinesia,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
41817828,abstract,Chemical,L-DOPA,Levodopa,D007980,ncbi_mesh,True
41817828,abstract,Gene,SOM,Sst,20604,ncbi_gene,True
41817828,abstract,Chemical,dopaminergic,Dopamine,D004298,ncbi_mesh,True
41824201,title,Disease,cancer,Neoplasms,D009369,ncbi_mesh,True
41824201,title,Gene,NHE1,SLC9A1,6548,ncbi_gene,True
41824201,title,Disease,clear cell renal cell carcinoma,Carcinoma Renal Cell,D002292,ncbi_mesh,True
41933672,title,Gene,AQUAPORIN-4,AQP4,361,ncbi_gene,True
41933672,title,Disease,FACILITATING,,,,False
41933672,title,Chemical,WATER,Water,D014867,ncbi_mesh,True
41933672,title,Disease,CYTOSKELETON,,,,False
41933672,abstract,Gene,Aquaporin-4,AQP4,361,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Chemical,water,Water,D014867,ncbi_mesh,True
41933672,abstract,Chemical,water,Water,D014867,ncbi_mesh,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Chemical,TGN-020,2-(nicotinamide)-1 3 4-thiadiazole,C558003,ncbi_mesh,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Gene,Vimentin,VIM,7431,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Chemical,water,Water,D014867,ncbi_mesh,True
41933672,abstract,Gene,Vimentin,VIM,7431,ncbi_gene,True
41933672,abstract,Gene,PI3K,PIK3CB,5291,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41933672,abstract,Gene,Vimentin,VIM,7431,ncbi_gene,True
41933672,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
41950695,title,Gene,Aquaporin-1,AQP1,358,ncbi_gene,True
41950695,title,Gene,aquaporin-4,AQP4,361,ncbi_gene,True
41950695,title,Species,human,9606,9606,ncbi_taxonomy,True
41950695,title,Gene,caveolin-1,CAV1,857,ncbi_gene,True
42086667,title,Gene,GAT-3,Slc6a11,79213,ncbi_gene,True
42086667,abstract,Gene,GAT-3,Slc6a11,79213,ncbi_gene,True
42086667,abstract,Gene,GAT-3,Slc6a11,79213,ncbi_gene,True
42086667,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
42086667,abstract,Gene,GAT-3,Slc6a11,79213,ncbi_gene,True
42086667,abstract,Chemical,SNAP-5114,1-(2-(tris(4-methoxyphenyl)methoxy)ethyl)-3-piperidinecarboxylic acid,C092337,ncbi_mesh,True
